created_at,id_str,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,text_clean,text_preprocessed
Tue Jan 24 16:14:34 +0000 2023,1617918791463370752,0,0,0,0,in,1291246080269545472,1617918791463370752,ngopibareng_id,https://twitter.com/ngopibareng_id/status/1617918791463370752,walikota surabaya eri cahyadi mengatakan vaksin covid booster kedua akan dilakukan lebih fleksibel agar mudah dijangkau masyarakat,"['walikota', 'surabaya', 'eri', 'cahyadi', 'vaksin', 'covid', 'booster', 'fleksibel', 'mudah', 'jangkau', 'masyarakat']"
Tue Jan 24 14:37:58 +0000 2023,1617894482661498880,0,0,0,0,in,2392460208,1617894482661498880,jawapos,https://twitter.com/jawapos/status/1617894482661498880,dinkes surabaya ajukan vaksin covid ke pemprov untuk booster kedua,"['dinkes', 'surabaya', 'aju', 'vaksin', 'covid', 'pemprov', 'booster']"
Tue Jan 24 14:17:19 +0000 2023,1617889287554600960,0,0,0,0,in,1382170112849899527,1617889287554600960,RSBsby,https://twitter.com/RSBsby/status/1617889287554600960,info vaksinasi covid pfizer  amp   masyarakat umum   yuk yang ingin vaksin dosis    amp   bisa langsung mendaftar online yaa 😍  informasi layanan rs bhayangkara surabaya hubungi,"['info', 'vaksinasi', 'covid', 'pfizer', 'amp', 'masyarakat', 'yuk', 'vaksin', 'dosis', 'amp', 'langsung', 'daftar', 'online', 'yaa', '', 'informasi', 'layan', 'rs', 'bhayangkara', 'surabaya', 'hubung']"
Tue Jan 24 04:34:48 +0000 2023,1617742690761994240,0,0,0,0,in,78075031,1617151368871170048,fandidanfandi,https://twitter.com/fandidanfandi/status/1617742690761994240,’’saya eri cahyadi wali kota surabaya tolong bantu saya untuk memutus mata rantai covid jalankan protokol kesehatan memakai masker mencuci tangan menjaga jarak menghindari kerumunan ketika kita bergotong royong bekerja keras dengan ikhlas  tintintiiiinn 📣,"['', '', 'eri', 'cahyadi', 'wali', 'kota', 'surabaya', 'tolong', 'bantu', 'putus', 'mata', 'rantai', 'covid', 'jalan', 'protokol', 'sehat', 'pakai', 'masker', 'cuci', 'tangan', 'jaga', 'jarak', 'hindar', 'kerumun', 'gotong', 'royong', 'keras', 'ikhlas', 'tintintiiiinn', '']"
Mon Jan 23 20:11:48 +0000 2023,1617616106511863816,0,0,0,0,in,4838520568,1617616106511863816,Tian_A1,https://twitter.com/Tian_A1/status/1617616106511863816,vaksinasi  booster kedua jatim siapkan fasilitas     beritasatucompemerintah provinsi jawa timur jatim menyediakan fasilitas vaksinasi covid dosis booster kedua atau penguat dosis kedua bagi,"['vaksinasi', 'booster', 'jatim', 'siap', 'fasilitas', 'beritasatucompemerintah', 'provinsi', 'jawa', 'timur', 'jatim', 'sedia', 'fasilitas', 'vaksinasi', 'covid', 'dosis', 'booster', 'kuat', 'dosis']"
Mon Jan 23 10:06:36 +0000 2023,1617463803939287040,0,0,0,0,in,918495933716762624,1617178809782145030,dkfsl07,https://twitter.com/dkfsl07/status/1617463803939287040,agen tiket pesawat dari surabaya lupa tujuannya kemana waktu masi covid rame aku bilang harus antigen sat set sat set penumpang dah antigen kujualin tiketnya ternyata transit pontianak dan harus pake swab pcr 🥲 akhirnya ku refund aja aku nombokin uang toko 🤣,"['agen', 'tiket', 'pesawat', 'surabaya', 'lupa', 'tuju', 'mana', 'mas', 'covid', 'rame', 'bilang', 'antigen', 'sat', 'set', 'sat', 'set', 'tumpang', 'dah', 'antigen', 'kujualin', 'tiket', 'transit', 'pontianak', 'pake', 'swab', 'pcr', '', 'ku', 'refund', 'aja', 'nombokin', 'uang', 'toko', '']"
Mon Jan 23 02:16:02 +0000 2023,1617345383738544129,0,1,0,0,in,1252906975492370432,1617345375580590082,HumasRutansby,https://twitter.com/HumasRutansby/status/1617345383738544129,program yang berjalan sejak tahun  telah mengantisipasi penyebaran covid di indonesia khususnya di rutan kelas i surabaya terang hendrajati,"['program', 'jalan', 'antisipasi', 'sebar', 'covid', 'indonesia', 'rutan', 'kelas', 'i', 'surabaya', 'terang', 'hendrajati']"
Mon Jan 23 02:16:02 +0000 2023,1617345382136320001,0,1,0,0,in,1252906975492370432,1617345375580590082,HumasRutansby,https://twitter.com/HumasRutansby/status/1617345382136320001,kepala rutan surabaya wahyu hendrajati menyatakan bahwa pemberian asimilasi tersebut merupakan program pemerintah dalam mengantisipasi penyebaran covid di indonesia,"['kepala', 'rutan', 'surabaya', 'wahyu', 'hendrajati', 'beri', 'asimilasi', 'program', 'perintah', 'antisipasi', 'sebar', 'covid', 'indonesia']"
Sun Jan 22 13:54:38 +0000 2023,1617158802016718848,1,1,0,0,in,606042833,1617093485693382657,sanirosyad,https://twitter.com/sanirosyad/status/1617158802016718848,tapi emang scalling udah ga ditanggung bpjs lagi ya saya ke puskesmas di surabaya udah gabisa soalnya setelah covid,"['emang', 'scalling', 'udah', 'ga', 'tanggung', 'bpjs', 'ya', 'puskesmas', 'surabaya', 'udah', 'gabisa', 'covid']"
Sun Jan 15 00:55:21 +0000 2023,1614425974996893697,0,0,0,0,in,986750577127317504,1614279933421047808,arifkaaaaa,https://twitter.com/arifkaaaaa/status/1614425974996893697,ada yg sama gk dulu gk pernah mabok walupun perjalanan jauh ak pernah dari lombok ke surabaya fine aja tapi semenjak covid  setahunan gk pernah bepergian tbtb sekarang klok pergi jauh mabok padahal cuma  jaman doang😭,"['yg', 'gk', 'gk', 'mabok', 'walupun', 'jalan', 'ak', 'lombok', 'surabaya', 'fine', 'aja', 'semenjak', 'covid', 'tahun', 'gk', 'pergi', 'tbtb', 'klok', 'pergi', 'mabok', 'jaman', 'doang']"
Fri Jan 13 22:51:40 +0000 2023,1614032462212124672,0,0,1,1,in,750258343483105280,1613753418333712384,masaris01,https://twitter.com/masaris01/status/1614032462212124672,malkot  eh masih ada lubang tuh  pas belokan habis rs covid jl terusan ijen yg mau ke arah simpang empat jl surabaya  gede lubang kedalaman  cm buat mobil gak terasa tp buat motor boncengan bu mil langsung,"['malkot', 'eh', 'lubang', 'tuh', 'pas', 'belok', 'habis', 'rs', 'covid', 'jl', 'terus', 'ijen', 'yg', 'arah', 'simpang', 'jl', 'surabaya', 'gede', 'lubang', 'dalam', 'cm', 'mobil', 'gak', 'tp', 'motor', 'bonceng', 'bu', 'mil', 'langsung']"
Fri Jan 13 09:59:25 +0000 2023,1613838118167142400,0,0,1,0,in,816345224037343232,1613838118167142400,superradioid,https://twitter.com/superradioid/status/1613838118167142400,sr surabaya – menteri keuangan sri mulyani indrawati mengaku heran terhadap anak muda sekarang yang mengaku tidak suka pergi ke kantor padahal covid sudah mereda dalam lawatannya ke amerika serikat ia mendapat cerita bahwa terdapat kesenjangan,"['sr', 'surabaya', '', 'menteri', 'uang', 'sri', 'mulyani', 'indrawati', 'aku', 'heran', 'anak', 'muda', 'aku', 'suka', 'pergi', 'kantor', 'covid', 'reda', 'lawat', 'amerika', 'serikat', 'cerita', 'senjang']"
Thu Jan 12 10:20:32 +0000 2023,1613481042245218304,0,1,0,12,in,1578236822517211136,1613481039363739648,ngobrolinastral,https://twitter.com/ngobrolinastral/status/1613481042245218304,perkenalkan namaku parjo seorang pekerja borongan yang biasa melakukan renovasi gedung maupun rumah sudah  bulan lamanya aku menganggur karena pandemi covid yang melanda indonesia yang menyebabkan aku dan istriku memutuskan untuk tinggal di kampungku di daerah surabaya,"['kenal', 'nama', 'parjo', 'kerja', 'borong', 'renovasi', 'gedung', 'rumah', 'anggur', 'pandemi', 'covid', 'landa', 'indonesia', 'sebab', 'istri', 'putus', 'tinggal', 'kampung', 'daerah', 'surabaya']"
Thu Jan 12 07:56:11 +0000 2023,1613444717089521665,0,0,0,0,in,1489675094993829888,1613443554013249542,Annaschbb_,https://twitter.com/Annaschbb_/status/1613444717089521665,tp smua itu gagal krn  org keluarga besarku kena covid smuaaa yawes akhirnya gajadi k cilegon umpama saat itu jadi gabisa bayangin kondisi punggungku 🤣 kobisa aku iya iya aja diajak naik ekonomi dr surabaya k bandung 😭 ogeb malah jember surabaya maunya eksekutif wkwkw kebalik,"['tp', 'smua', 'gagal', 'krn', 'org', 'keluarga', 'besar', 'kena', 'covid', 'smuaaa', 'yawes', 'gajadi', 'k', 'cilegon', 'umpama', 'gabisa', 'bayangin', 'kondisi', 'punggung', '', 'kobisa', 'iya', 'iya', 'aja', 'ajak', 'ekonomi', 'dr', 'surabaya', 'k', 'bandung', '', 'ogeb', 'jember', 'surabaya', 'mau', 'eksekutif', 'wkwkw', 'balik']"
Wed Jan 11 11:56:26 +0000 2023,1613142788152983553,0,0,0,0,in,1286703883075514374,1613142788152983553,selaluid,https://twitter.com/selaluid/status/1613142788152983553,kepala dishub surabaya tundjung iswandaru mengatakan bahwa penurunan pad hal yang biasanya karena berdampak dari pandemi covid,"['kepala', 'dishub', 'surabaya', 'tundjung', 'iswandaru', 'turun', 'pad', 'dampak', 'pandemi', 'covid']"
Wed Jan 11 04:13:32 +0000 2023,1613026296845717504,0,0,0,5,in,880602541838356481,1613026296845717504,pekerjamuseum,https://twitter.com/pekerjamuseum/status/1613026296845717504,pameran arsip covid  oleh official di balai pemuda surabaya besok terakhir,"['pamer', 'arsip', 'covid', 'official', 'balai', 'pemuda', 'surabaya', 'besok']"
Tue Jan 10 07:03:54 +0000 2023,1612706784023805954,0,0,0,4,in,153407983,1612706777543610369,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1612706784023805954,wali kota surabaya eri cahyadi mengatakan program ekonomi kerakyatan berupa padat karya ini menjadi kunci utama keberhasilan surabaya dalam membangkitkan ekonomi yang sempat terpuruk di masa pandemi covid,"['wali', 'kota', 'surabaya', 'eri', 'cahyadi', 'program', 'ekonomi', 'rakyat', 'padat', 'karya', 'kunci', 'utama', 'hasil', 'surabaya', 'bangkit', 'ekonomi', 'puruk', 'pandemi', 'covid']"
Tue Jan 10 00:15:06 +0000 2023,1612603906235969536,0,1,5,5,in,1484380511447699457,1612603884706615298,adibaprayoga,https://twitter.com/adibaprayoga/status/1612603906235969536,lanyalla “jadi tidak perlu khawatir jika saat ini pemerintah pusat mencabut kebijakan ppkm karena kota surabaya dapat lebih siap dalam merecovery sektorsektor yang terdampak oleh wabah covid”,"['lanyalla', '', 'khawatir', 'perintah', 'pusat', 'cabut', 'bijak', 'ppkm', 'kota', 'surabaya', 'merecovery', 'sektorsektor', 'dampak', 'wabah', 'covid', '']"
Tue Jan 10 00:15:04 +0000 2023,1612603896991731712,0,1,5,5,in,1484380511447699457,1612603884706615298,adibaprayoga,https://twitter.com/adibaprayoga/status/1612603896991731712,lanyalla “penghargaan yang diraih tersebut menunjukan jika pemkot surabaya serius dalam menangani wabah covid yang melanda surabaya”,"['lanyalla', '', 'harga', 'raih', 'tunjuk', 'pemkot', 'surabaya', 'serius', 'tangan', 'wabah', 'covid', 'landa', 'surabaya', '']"
Tue Jan 10 00:14:34 +0000 2023,1612603772274114560,0,0,0,1,in,442633554,1612603772274114560,pksdprdsurabaya,https://twitter.com/pksdprdsurabaya/status/1612603772274114560,buku tentang reni astuti wakil ketua dprd surabaya dari pks dan aneka peristiwa saat pandemi covid di kota surabaya,"['buku', 'reni', 'astuti', 'wakil', 'ketua', 'dprd', 'surabaya', 'pks', 'aneka', 'peristiwa', 'pandemi', 'covid', 'kota', 'surabaya']"
Mon Jan 09 05:28:25 +0000 2023,1612320365707137027,0,0,1,1,in,18071520,1612320365707137027,antaranews,https://twitter.com/antaranews/status/1612320365707137027,obat terapi antiviral oral covid tablet nirmatrelvir dan tablet ritonavir akan tersedia mulai januari  di sejumlah rs swasta dan beberapa apotek di wilayah jabodetabek surabaya semarang yogyakarta bandung bali medan dan makassar,"['obat', 'terapi', 'antiviral', 'oral', 'covid', 'tablet', 'nirmatrelvir', 'tablet', 'ritonavir', 'sedia', 'januari', 'rs', 'swasta', 'apotek', 'wilayah', 'jabodetabek', 'surabaya', 'semarang', 'yogyakarta', 'bandung', 'bal', 'medan', 'makassar']"
Mon Jan 09 03:54:25 +0000 2023,1612296710826655748,0,0,0,0,in,1595318907979837440,1612296710826655748,jackempalsusur,https://twitter.com/jackempalsusur/status/1612296710826655748,meskipun masa covid  berlalu rs tetap antri sampai  jam lebihpadahal rs terbesar di di indonesiadokternya ahli sekali pejabat jatimsurabaya cek tanpa pengawalan yang membuat antri itu apanyapasti ada solusinya,"['covid', 'rs', 'antri', 'jam', 'lebihpadahal', 'rs', 'besar', 'indonesiadokternya', 'ahli', 'jabat', 'jatimsurabaya', 'cek', 'awal', 'antri', 'apanyapasti', 'solusi']"
Sun Jan 08 09:44:20 +0000 2023,1612022382260097026,0,0,0,0,in,3231776798,1612022382260097026,beritacovid,https://twitter.com/beritacovid/status/1612022382260097026,dari kanada jadi yang pertama tiba di china pascapelonggaran covid  suara surabaya,"['kanada', 'china', 'pascapelonggaran', 'covid', 'suara', 'surabaya']"
Sun Jan 08 08:30:20 +0000 2023,1612003758036389889,0,6,40,112,in,90466457,1612003758036389889,kofielake,https://twitter.com/kofielake/status/1612003758036389889,pns ibu muda dari dua anak yg masih kecil terkena kanker limphoma dirawat di rs di surabaya oprasi ditunda karena covid covid hilang ganti paru² ada cairan blm selesai penanganan paru²nya lalu keburu meninggal dunia sop covid bangsat vaksin booster dobol,"['pns', 'muda', 'anak', 'yg', 'kena', 'kanker', 'limphoma', 'rawat', 'rs', 'surabaya', 'oprasi', 'tunda', 'covid', 'covid', 'hilang', 'ganti', 'paru', 'cair', 'blm', 'selesai', 'tangan', 'paru nya', 'keburu', 'tinggal', 'dunia', 'sop', 'covid', 'bangsat', 'vaksin', 'booster', 'dobol']"
Sat Jan 07 21:08:43 +0000 2023,1611832224181276673,0,0,0,0,in,170543877,1611832224181276673,Iffan24,https://twitter.com/Iffan24/status/1611832224181276673,pak  tiket pesawat dari palangkaraya ke surabaya kok mahal ya padahal ke jakarta udah murah padahal sama direct padahal udah gak covid,"['tiket', 'pesawat', 'palangkaraya', 'surabaya', 'mahal', 'ya', 'jakarta', 'udah', 'murah', 'direct', 'udah', 'gak', 'covid']"
Sat Jan 07 09:23:37 +0000 2023,1611654781021609989,0,0,3,1,in,932500587349909504,1611654781021609989,ffunairofficial,https://twitter.com/ffunairofficial/status/1611654781021609989,happy weekend daripada rebahan aja yuk nambah pengetahuan dengan datang ke pameran arsip pandemi covid unair ada booth hand sanitizer ff unair juga😮  kita tunggu di alunalun surabaya sampe tanggal  januari mulai jam  pagi   malam ya gratis,"['happy', 'weekend', 'rebah', 'aja', 'yuk', 'nambah', 'tahu', 'pamer', 'arsip', 'pandemi', 'covid', 'unair', 'booth', 'hand', 'sanitizer', 'ff', 'unair', 'juga', 'tunggu', 'alunalun', 'surabaya', 'sampe', 'tanggal', 'januari', 'jam', 'pagi', 'malam', 'ya', 'gratis']"
Sat Jan 07 05:19:07 +0000 2023,1611593252041527296,0,0,0,0,in,1274996555909525504,1611593252041527296,mediadigitalcpp,https://twitter.com/mediadigitalcpp/status/1611593252041527296,sebanyak  juta dosis vaksin covid inavac hasil pengembangan universitas airlangga surabaya bersama pt biotis pharmaceutical siap disuntikkan ke masyarakat indonesia,"['juta', 'dosis', 'vaksin', 'covid', 'inavac', 'hasil', 'kembang', 'universitas', 'airlangga', 'surabaya', 'pt', 'biotis', 'pharmaceutical', 'suntik', 'masyarakat', 'indonesia']"
Fri Jan 06 09:44:53 +0000 2023,1611297745016426568,0,0,0,0,in,3231776798,1611297745016426568,beritacovid,https://twitter.com/beritacovid/status/1611297745016426568,surabaya tetap siagakan satgas covid meski asesmen    jatim,"['surabaya', 'siaga', 'satgas', 'covid', 'asesmen', 'jatim']"
Fri Jan 06 06:01:54 +0000 2023,1611241628995289088,0,0,0,0,in,255866913,1611241628995289088,hariankompas,https://twitter.com/hariankompas/status/1611241628995289088,universitas airlangga menyelenggarakan pameran arsip pandemi  di balai pemuda surabaya pameran tersebut mengingatkan kembali bahwa covid harus selalu diwaspadai,"['universitas', 'airlangga', 'selenggara', 'pamer', 'arsip', 'pandemi', 'balai', 'pemuda', 'surabaya', 'pamer', 'covid', 'waspada']"
Fri Jan 06 03:35:02 +0000 2023,1611204669501755393,0,0,1,0,in,1318893514336264193,1611204669501755393,IDNTimesJatim,https://twitter.com/IDNTimesJatim/status/1611204669501755393,nasib rs darurat di surabaya setelah covid melandai ,"['nasib', 'rs', 'darurat', 'surabaya', 'covid', 'landai']"
Fri Jan 06 01:47:25 +0000 2023,1611177584515248128,0,0,0,0,in,1584546479859175425,1611169683880972291,daifukufukuu_,https://twitter.com/daifukufukuu_/status/1611177584515248128,dulu aku jaman belum covid naik sa dari surabaya aja udah kena jt kak  kalo jt berarti good deal bangettt  nanti kalo mau ke korea aku bisikin homestay yang bagus dan murah mana deket di area hongdae,"['jaman', 'covid', 'sa', 'surabaya', 'aja', 'udah', 'kena', 'jt', 'kak', 'kalo', 'jt', 'good', 'deal', 'bangettt', 'kalo', 'korea', 'bisikin', 'homestay', 'bagus', 'murah', 'deket', 'area', 'hongdae']"
Thu Jan 05 09:49:33 +0000 2023,1610936531388370945,0,0,1,1,in,848614550,1610936531388370945,e100ss,https://twitter.com/e100ss/status/1610936531388370945,rslt surabaya bekas rawat pasien covid segera dikosongkan,"['rslt', 'surabaya', 'bekas', 'rawat', 'pasien', 'covid', 'kosong']"
Thu Jan 05 09:44:44 +0000 2023,1610935320928813058,0,0,0,0,in,3231776798,1610935320928813058,beritacovid,https://twitter.com/beritacovid/status/1610935320928813058,surabaya bekas rawat pasien covid segera dikosongkan  suara surabaya,"['surabaya', 'bekas', 'rawat', 'pasien', 'covid', 'kosong', 'suara', 'surabaya']"
Thu Jan 05 03:54:06 +0000 2023,1610847079294963718,0,0,2,8,in,1547412535749799936,1610847079294963718,ITDUnair,https://twitter.com/ITDUnair/status/1610847079294963718,universitas airlangga menggelar pameran arsip pandemi covid di gelanggang remaja alunalun surabaya pada selasa  januari  dalam hal ini itd unair berkontribusi menampilkan dokumentasi penanggulangan dan pembuatan vaksin inavac,"['universitas', 'airlangga', 'gelar', 'pamer', 'arsip', 'pandemi', 'covid', 'gelanggang', 'remaja', 'alunalun', 'surabaya', 'selasa', 'januari', 'itd', 'unair', 'kontribusi', 'tampil', 'dokumentasi', 'tanggulang', 'buat', 'vaksin', 'inavac']"
Wed Jan 04 14:30:03 +0000 2023,1610644734204342273,0,0,0,0,in,79130206,1610644734204342273,jpnncom,https://twitter.com/jpnncom/status/1610644734204342273,menengok pameran arsip pandemi covid di alunalun surabaya,"['tengok', 'pamer', 'arsip', 'pandemi', 'covid', 'alunalun', 'surabaya']"
Wed Jan 04 12:41:40 +0000 2023,1610617459849195521,0,1,2,4,in,1903785632,1610617453104762882,LaNyallaMM1,https://twitter.com/LaNyallaMM1/status/1610617459849195521,jadi tidak perlu khawatir jika saat ini pemerintah pusat mencabut kebijakan ppkm karena kota surabaya dapat lebih siap dalam merecovery sektorsektor yang terdampak oleh wabah covid,"['khawatir', 'perintah', 'pusat', 'cabut', 'bijak', 'ppkm', 'kota', 'surabaya', 'merecovery', 'sektorsektor', 'dampak', 'wabah', 'covid']"
Wed Jan 04 12:41:40 +0000 2023,1610617456556675073,0,1,2,4,in,1903785632,1610617453104762882,LaNyallaMM1,https://twitter.com/LaNyallaMM1/status/1610617456556675073,penghargaan yang diraih tersebut menunjukan jika pemkot surabaya serius dalam menangani wabah covid yang melanda surabaya saya yakin keberhasilan ini akan membuat kota surabaya lebih cepat dalam melakukan pemulihan ekonomi,"['harga', 'raih', 'tunjuk', 'pemkot', 'surabaya', 'serius', 'tangan', 'wabah', 'covid', 'landa', 'surabaya', 'hasil', 'kota', 'surabaya', 'cepat', 'pulih', 'ekonomi']"
Wed Jan 04 12:36:39 +0000 2023,1610616195547365380,0,1,1,2,in,732087001600548864,1610616184482799617,LaNyallaAcademy,https://twitter.com/LaNyallaAcademy/status/1610616195547365380,jadi tidak perlu khawatir jika saat ini pemerintah pusat mencabut kebijakan ppkm karena kota surabaya dapat lebih siap dalam merecovery sektorsektor yang terdampak oleh wabah covid ujarnya,"['khawatir', 'perintah', 'pusat', 'cabut', 'bijak', 'ppkm', 'kota', 'surabaya', 'merecovery', 'sektorsektor', 'dampak', 'wabah', 'covid']"
Wed Jan 04 12:36:37 +0000 2023,1610616189260013568,0,1,1,2,in,732087001600548864,1610616184482799617,LaNyallaAcademy,https://twitter.com/LaNyallaAcademy/status/1610616189260013568,penghargaan yang diraih tersebut menunjukan jika pemkot surabaya serius dalam menangani wabah covid yang melanda surabaya tutur lanyalla yang sedang reses di jawa timur rabu,"['harga', 'raih', 'tunjuk', 'pemkot', 'surabaya', 'serius', 'tangan', 'wabah', 'covid', 'landa', 'surabaya', 'lanyalla', 'reses', 'jawa', 'timur', 'rabu']"
Wed Jan 04 12:21:44 +0000 2023,1610612439854493697,0,0,0,0,in,155456716,1610612439854493697,KompasKlasika,https://twitter.com/KompasKlasika/status/1610612439854493697,surabaya berharap pencabutan ppkm tak membuat longgar kedisiplinan masyarakat terkait protokol kesehatan dan mengakses vaksinasi di masa transisi dari pandemi menuju endemi covid yang diharapkan terwujud agustus,"['surabaya', 'harap', 'cabut', 'ppkm', 'longgar', 'disiplin', 'masyarakat', 'kait', 'protokol', 'sehat', 'akses', 'vaksinasi', 'transisi', 'pandemi', 'endemi', 'covid', 'harap', 'wujud', 'agustus']"
Wed Jan 04 09:06:14 +0000 2023,1610563242849628160,0,1,0,0,in,710763230445113344,1610563228253454339,patualanggaAsse,https://twitter.com/patualanggaAsse/status/1610563242849628160,lanjutan kota surabaya dapat lebih siap dalam merecovery sektorsektor yang terdampak oleh wabah covid ujarnya   tidak itu saja lanyalla juga mengajak seluruh kepala daerah di jatim untuk terus bersemangat dan optimis merecovery perekonomian dan sektor lainnya  next,"['lanjut', 'kota', 'surabaya', 'merecovery', 'sektorsektor', 'dampak', 'wabah', 'covid', 'lanyalla', 'ajak', 'kepala', 'daerah', 'jatim', 'semangat', 'optimis', 'merecovery', 'ekonomi', 'sektor', 'next']"
Wed Jan 04 09:06:12 +0000 2023,1610563232334516226,0,1,1,1,in,710763230445113344,1610563228253454339,patualanggaAsse,https://twitter.com/patualanggaAsse/status/1610563232334516226,lanjutan  sukses mewujudkan herd immunity diapresiasi ketua dpd ri aa lanyalla mahmud mattalitti  penghargaan yang diraih tersebut menunjukan jika pemkot surabaya serius dalam menangani wabah covid yang melanda surabaya tutur lanyalla yang sedang reses di nexf,"['lanjut', 'sukses', 'wujud', 'herd', 'immunity', 'apresiasi', 'ketua', 'dpd', 'ri', 'aa', 'lanyalla', 'mahmud', 'mattalitti', 'harga', 'raih', 'tunjuk', 'pemkot', 'surabaya', 'serius', 'tangan', 'wabah', 'covid', 'landa', 'surabaya', 'lanyalla', 'reses', 'nexf']"
Wed Jan 04 07:53:38 +0000 2023,1610544970980638733,0,0,0,0,in,705224376422010881,1610544970980638733,Berita_Corona,https://twitter.com/Berita_Corona/status/1610544970980638733,arsip pandemi covid kenang perjuangan lawan   radar surabaya,"['arsip', 'pandemi', 'covid', 'kenang', 'juang', 'lawan', 'radar', 'surabaya']"
Wed Jan 04 07:02:48 +0000 2023,1610532179142115329,0,0,0,0,in,1595715030304976897,1610532179142115329,beenews_media,https://twitter.com/beenews_media/status/1610532179142115329,kenang pandemi covid unair gelar pameran di balai pemuda surabaya  bee news,"['kenang', 'pandemi', 'covid', 'unair', 'gelar', 'pamer', 'balai', 'pemuda', 'surabaya', 'bee', 'news']"
Wed Jan 04 02:40:36 +0000 2023,1610466192850055168,0,0,0,0,in,21287066,1610466192850055168,beritajatimcom,https://twitter.com/beritajatimcom/status/1610466192850055168,cara universitas airlangga surabaya kenang perjuangan melawan covid  universitas airlangga unair surabaya menggelar pameran arsip pandemi covid untuk mengenang serta mengingat kembali…     via,"['universitas', 'airlangga', 'surabaya', 'kenang', 'juang', 'lawan', 'covid', 'universitas', 'airlangga', 'unair', 'surabaya', 'gelar', 'pamer', 'arsip', 'pandemi', 'covid', 'kenang', 'kembali', 'via']"
Wed Jan 04 02:06:32 +0000 2023,1610457620967473152,0,0,0,0,in,1352864256,1610457620967473152,hri_hari,https://twitter.com/hri_hari/status/1610457620967473152,bandara udara harun thohir bawean melayani jadwal penerbangan dari bawean ke surabaya dan sumenep jadwal penerbangan terbarunya mulai januari  berbeda dengan jadwal sebelumnya ketika masih dalam masa wabah covid  bandara harun thohir sendiri d…,"['bandara', 'udara', 'harun', 'thohir', 'bawean', 'layan', 'jadwal', 'terbang', 'bawean', 'surabaya', 'sumenep', 'jadwal', 'terbang', 'baru', 'januari', 'beda', 'jadwal', 'wabah', 'covid', 'bandara', 'harun', 'thohir', 'd']"
Wed Jan 04 01:51:30 +0000 2023,1610453837705523200,0,0,1,0,in,3178160455,1610453646592069634,BanggaSurabaya,https://twitter.com/BanggaSurabaya/status/1610453837705523200,bahkan capaian vaksinasi covid di surabaya untuk dosis amp  sudah diatas  lho rek   selengkapnya yuk simak info berikut ini 💁🏼‍♂️  info vaksinasi bisa cek di instagram  atau puskesmas terdekat ya rek sehat selalu semuanya 🤗,"['capai', 'vaksinasi', 'covid', 'surabaya', 'dosis', 'amp', 'atas', 'lho', 'rek', 'lengkap', 'yuk', 'simak', 'info', '', 'info', 'vaksinasi', 'cek', 'instagram', 'puskesmas', 'dekat', 'ya', 'rek', 'sehat', '']"
Wed Jan 04 00:34:28 +0000 2023,1610434451108159488,0,0,0,0,in,385894867,1610434451108159488,RadioIdolaSMG,https://twitter.com/RadioIdolaSMG/status/1610434451108159488,topik diskusi pagi ini  sejumlah negara membatasi pelancong dari china―karena lonjakan covid  apakah indonesia perlu ikut menutup pintu atau sebaliknyaberikut pandangan ahli epidemiologi unair surabaya  dr windhu purnomo,"['topik', 'diskusi', 'pagi', 'negara', 'batas', 'lancong', 'china karena', 'lonjak', 'covid', 'indonesia', 'tutup', 'pintu', 'sebaliknyaberikut', 'pandang', 'ahli', 'epidemiologi', 'unair', 'surabaya', 'dr', 'windhu', 'purnomo']"
Tue Jan 03 13:12:33 +0000 2023,1610262843039047680,0,0,0,0,in,1323613782656999425,1610262843039047680,jatimnowdotcom,https://twitter.com/jatimnowdotcom/status/1610262843039047680,universitas airlangga unair menginisiasi museum covid melalui gelaran pameran arsip selama pandemi di indonesia,"['universitas', 'airlangga', 'unair', 'inisiasi', 'museum', 'covid', 'gelar', 'pamer', 'arsip', 'pandemi', 'indonesia']"
Tue Jan 03 11:10:25 +0000 2023,1610232104822149120,0,1,0,0,in,904361396690862081,1610232104822149120,alkunametana,https://twitter.com/alkunametana/status/1610232104822149120,sedih soalnya harus pisah sama misan gue karna waktu mau balik hasil pcr dia positive covid dan gue kaga alhasil dia harus extend di jogja dan gue harus pulang naik kereta sendiri buat ngejar morning flight dari surabaya ke lombok😔,"['sedih', 'pisah', 'misan', 'gue', 'karna', 'hasil', 'pcr', 'positive', 'covid', 'gue', 'kaga', 'alhasil', 'extend', 'jogja', 'gue', 'pulang', 'kereta', 'ngejar', 'morning', 'flight', 'surabaya', 'lombok']"
Tue Jan 03 08:27:26 +0000 2023,1610191089318920192,2,2,6,42,in,1110709339,1610191089318920192,Unair_Official,https://twitter.com/Unair_Official/status/1610191089318920192,yuk datang dan ramaikan bersama pameran arsip pandemi covid universitas airlangga pada tanggal  januari  di alunalun surabaya🎊,"['yuk', 'ramai', 'pamer', 'arsip', 'pandemi', 'covid', 'universitas', 'airlangga', 'tanggal', 'januari', 'alunalun', 'surabaya']"
